"Broad_Category","Archive_Date","District","sum"
"Special Education - General","2026-03-20","Johnson County School District 1",2
"Special Education - General","2026-03-20","Laramie County School District 1",1
"Special Education - General","2026-03-20","Lincoln County School District 2",2
"Special Education - General","2026-03-20","Park County School District 1",1
"Special Education - General","2026-03-20","Sheridan County School District 2",2
"Special Education - General","2026-03-20","Teton County School District 1",1
"Special Education - General","2026-03-20","Uinta County School District 4",1
"Special Education - General","2026-03-20","Washakie County School District 1",1
"Special Education - General","2026-03-27","Albany County School District 1",2
"Special Education - General","2026-03-27","Big Horn School District 1",1
"Special Education - General","2026-03-27","Campbell County School District 1",2
"Special Education - General","2026-03-27","Carbon County School District 1",1
"Special Education - General","2026-03-27","Converse County School District 1",2
"Special Education - General","2026-03-27","Crook County School District 1",1
"Special Education - General","2026-03-27","Fremont County School District 1",2
"Special Education - General","2026-03-27","Fremont County School District 14",1
"Special Education - General","2026-03-27","Fremont County School District 2",1
"Special Education - General","2026-03-27","Fremont County School District 21",1
"Special Education - General","2026-03-27","Fremont County School District 25",1
"Special Education - General","2026-03-27","Johnson County School District 1",2
"Special Education - General","2026-03-27","Laramie County School District 1",1
"Special Education - General","2026-03-27","Lincoln County School District 2",2
"Special Education - General","2026-03-27","Natrona School District 1",6
"Special Education - General","2026-03-27","Niobrara County School District 1",1
"Special Education - General","2026-03-27","Sheridan County School District 2",2
"Special Education - General","2026-03-27","Sweetwater County School District 2",2
"Special Education - General","2026-03-27","Teton County School District 1",1
"Special Education - General","2026-03-27","Washakie County School District 1",1
"Special Education - General","2026-04-03","Albany County School District 1",2
"Special Education - General","2026-04-03","Big Horn School District 1",1
"Special Education - General","2026-04-03","Campbell County School District 1",2
"Special Education - General","2026-04-03","Converse County School District 1",2
"Special Education - General","2026-04-03","Crook County School District 1",1
"Special Education - General","2026-04-03","Fremont County School District 1",2
"Special Education - General","2026-04-03","Fremont County School District 14",1
"Special Education - General","2026-04-03","Fremont County School District 2",1
