"","Category","Archive_Date","Institution","sum"
"1620","Culinary/Hospitality",2025-02-28,"University of Wyoming",1
"1621","Culinary/Hospitality",2025-03-07,"Sheridan College",3
"1622","Culinary/Hospitality",2025-03-07,"University of Wyoming",1
"1623","Culinary/Hospitality",2025-03-14,"Sheridan College",3
"1624","Culinary/Hospitality",2025-03-14,"University of Wyoming",1
"1625","Culinary/Hospitality",2025-03-21,"Sheridan College",3
"1626","Culinary/Hospitality",2025-03-21,"University of Wyoming",1
"1627","Culinary/Hospitality",2025-03-28,"Sheridan College",3
"1628","Culinary/Hospitality",2025-03-28,"University of Wyoming",1
"1629","Culinary/Hospitality",2025-04-04,"Sheridan College",3
"1630","Culinary/Hospitality",2025-04-04,"University of Wyoming",1
"1631","Culinary/Hospitality",2025-04-11,"Sheridan College",3
"1632","Culinary/Hospitality",2025-04-11,"University of Wyoming",1
"1633","Culinary/Hospitality",2025-04-18,"Sheridan College",3
"1634","Culinary/Hospitality",2025-04-18,"University of Wyoming",1
"1635","Culinary/Hospitality",2025-04-25,"Sheridan College",3
"1636","Culinary/Hospitality",2025-04-25,"University of Wyoming",1
"1637","Culinary/Hospitality",2025-05-02,"Sheridan College",2
"1638","Culinary/Hospitality",2025-05-02,"University of Wyoming",1
"1639","Culinary/Hospitality",2025-05-09,"Sheridan College",2
"1640","Culinary/Hospitality",2025-05-09,"University of Wyoming",1
"1641","Culinary/Hospitality",2025-05-16,"Sheridan College",2
"1642","Culinary/Hospitality",2025-05-16,"University of Wyoming",1
"1643","Culinary/Hospitality",2025-05-23,"Sheridan College",2
"1644","Culinary/Hospitality",2025-05-23,"University of Wyoming",1
"1645","Culinary/Hospitality",2025-05-30,"Sheridan College",2
"1646","Culinary/Hospitality",2025-05-30,"University of Wyoming",1
"1647","Culinary/Hospitality",2025-06-06,"Sheridan College",2
"1648","Culinary/Hospitality",2025-06-06,"University of Wyoming",1
"1649","Culinary/Hospitality",2025-06-13,"Sheridan College",2
"1650","Culinary/Hospitality",2025-06-20,"Sheridan College",2
"1651","Culinary/Hospitality",2025-06-27,"Sheridan College",2
"1652","Culinary/Hospitality",2025-07-04,"Sheridan College",2
"1653","Culinary/Hospitality",2025-07-11,"Sheridan College",2
"1654","Culinary/Hospitality",2025-07-18,"Sheridan College",2
"1655","Culinary/Hospitality",2025-07-18,"University of Wyoming",1
"1656","Culinary/Hospitality",2025-07-25,"Sheridan College",2
"1657","Culinary/Hospitality",2025-07-25,"University of Wyoming",1
"1658","Culinary/Hospitality",2025-08-01,"Sheridan College",2
"1659","Culinary/Hospitality",2025-08-01,"University of Wyoming",1
"1660","Culinary/Hospitality",2025-08-08,"Sheridan College",2
"1661","Culinary/Hospitality",2025-08-08,"University of Wyoming",1
"1662","Culinary/Hospitality",2025-08-15,"Sheridan College",2
"1663","Culinary/Hospitality",2025-08-15,"University of Wyoming",1
"1664","Culinary/Hospitality",2025-08-22,"Sheridan College",2
"1665","Culinary/Hospitality",2025-08-22,"University of Wyoming",1
"1666","Culinary/Hospitality",2025-08-29,"Sheridan College",2
"1667","Culinary/Hospitality",2025-08-29,"University of Wyoming",1
"1668","Culinary/Hospitality",2025-09-05,"Sheridan College",2
"1669","Culinary/Hospitality",2025-09-05,"University of Wyoming",1
"1670","Culinary/Hospitality",2025-09-12,"Sheridan College",2
"1671","Culinary/Hospitality",2025-09-12,"University of Wyoming",1
"1672","Culinary/Hospitality",2025-09-19,"Sheridan College",2
"1673","Culinary/Hospitality",2025-09-19,"University of Wyoming",1
"1674","Culinary/Hospitality",2025-09-26,"Sheridan College",2
"1675","Culinary/Hospitality",2025-09-26,"University of Wyoming",1
"1676","Culinary/Hospitality",2025-10-03,"Sheridan College",2
"1677","Culinary/Hospitality",2025-10-03,"University of Wyoming",1
"1678","Culinary/Hospitality",2025-10-10,"Sheridan College",2
"1679","Culinary/Hospitality",2025-10-10,"University of Wyoming",1
"1680","Culinary/Hospitality",2025-10-17,"Sheridan College",2
"1681","Culinary/Hospitality",2025-10-17,"University of Wyoming",1
"1682","Culinary/Hospitality",2025-10-24,"Sheridan College",2
"1683","Culinary/Hospitality",2025-10-24,"University of Wyoming",1
"1684","Culinary/Hospitality",2025-10-31,"Sheridan College",2
"1685","Culinary/Hospitality",2025-10-31,"University of Wyoming",1
"1686","Culinary/Hospitality",2025-11-07,"Sheridan College",2
"1687","Culinary/Hospitality",2025-11-07,"University of Wyoming",1
"1688","Culinary/Hospitality",2025-11-14,"Sheridan College",2
"1689","Culinary/Hospitality",2025-11-14,"University of Wyoming",1
"1690","Culinary/Hospitality",2025-11-21,"Sheridan College",2
"1691","Culinary/Hospitality",2025-11-21,"University of Wyoming",1
"1692","Culinary/Hospitality",2025-11-28,"Sheridan College",2
"1693","Culinary/Hospitality",2025-12-05,"Sheridan College",2
"1694","Culinary/Hospitality",2025-12-12,"Sheridan College",2
"1695","Culinary/Hospitality",2025-12-19,"Sheridan College",2
"1696","Culinary/Hospitality",2025-12-26,"Sheridan College",2
"1697","Culinary/Hospitality",2026-01-02,"Sheridan College",2
"1698","Culinary/Hospitality",2026-01-09,"Sheridan College",2
"1699","Culinary/Hospitality",2026-01-16,"Sheridan College",2
"1700","Culinary/Hospitality",2026-01-23,"Sheridan College",2
"1701","Culinary/Hospitality",2026-01-30,"Sheridan College",2
"1702","Culinary/Hospitality",2026-02-06,"Sheridan College",2
"1703","Culinary/Hospitality",2026-02-13,"Sheridan College",2
"1704","Culinary/Hospitality",2026-02-20,"Sheridan College",2
"1705","Culinary/Hospitality",2026-02-27,"Sheridan College",2
"1706","Culinary/Hospitality",2026-08-03,"Sheridan College",3
"1707","Education",2024-09-13,"University of Wyoming",1
"1708","Education",2024-09-20,"University of Wyoming",1
"1709","Education",2024-09-27,"University of Wyoming",1
"1710","Education",2024-10-04,"University of Wyoming",1
"1711","Education",2024-10-11,"University of Wyoming",1
"1712","Education",2024-10-18,"University of Wyoming",1
"1713","Education",2024-10-25,"University of Wyoming",1
"1714","Education",2024-11-01,"University of Wyoming",1
"1715","Education",2024-11-08,"University of Wyoming",1
"1716","Education",2024-11-15,"University of Wyoming",1
"1717","Education",2024-11-22,"Gillette College",1
"1718","Education",2024-11-22,"University of Wyoming",1
"1719","Education",2024-11-29,"Gillette College",1
"1720","Education",2024-11-29,"University of Wyoming",1
"1721","Education",2024-12-06,"Gillette College",1
"1722","Education",2024-12-06,"University of Wyoming",1
"1723","Education",2024-12-13,"Gillette College",1
"1724","Education",2024-12-13,"University of Wyoming",1
"1725","Education",2024-12-20,"Gillette College",1
"1726","Education",2024-12-20,"University of Wyoming",1
"1727","Education",2024-12-27,"Casper College",1
"1728","Education",2024-12-27,"Gillette College",1
"1729","Education",2024-12-27,"University of Wyoming",1
"1730","Education",2025-01-03,"Casper College",1
"1731","Education",2025-01-03,"Gillette College",1
"1732","Education",2025-01-03,"University of Wyoming",1
"1733","Education",2025-01-10,"Casper College",1
"1734","Education",2025-01-10,"Gillette College",1
"1735","Education",2025-01-10,"University of Wyoming",1
"1736","Education",2025-01-17,"University of Wyoming",1
"1737","Education",2025-01-24,"University of Wyoming",1
"1738","Education",2025-01-31,"University of Wyoming",1
"1739","Education",2025-02-07,"University of Wyoming",1
"1740","Education",2025-02-28,"Gillette College",1
"1741","Education",2025-03-07,"Gillette College",1
"1742","Education",2025-03-14,"Gillette College",1
"1743","Education",2025-03-21,"Gillette College",1
"1744","Education",2025-03-21,"University of Wyoming",1
"1745","Education",2025-03-28,"Gillette College",1
"1746","Education",2025-03-28,"University of Wyoming",1
"1747","Education",2025-04-04,"Gillette College",1
"1748","Education",2025-04-04,"University of Wyoming",1
"1749","Education",2025-04-11,"Gillette College",1
"1750","Education",2025-04-11,"University of Wyoming",1
"1751","Education",2025-04-18,"Casper College",1
"1752","Education",2025-04-18,"University of Wyoming",1
"1753","Education",2025-04-25,"University of Wyoming",1
"1754","Education",2025-05-02,"Gillette College",1
"1755","Education",2025-05-02,"University of Wyoming",1
"1756","Education",2025-05-09,"Gillette College",1
"1757","Education",2025-05-09,"University of Wyoming",1
"1758","Education",2025-05-16,"Casper College",1
"1759","Education",2025-05-16,"University of Wyoming",1
"1760","Education",2025-05-23,"Casper College",1
"1761","Education",2025-05-23,"University of Wyoming",1
"1762","Education",2025-05-30,"Casper College",1
"1763","Education",2025-05-30,"University of Wyoming",1
"1764","Education",2025-06-06,"University of Wyoming",1
"1765","Education",2025-06-13,"University of Wyoming",1
"1766","Education",2025-06-27,"University of Wyoming",1
"1767","Education",2025-07-04,"University of Wyoming",1
"1768","Education",2025-07-11,"University of Wyoming",1
"1769","Education",2025-07-18,"Laramie County Community College",1
"1770","Education",2025-07-18,"University of Wyoming",1
"1771","Education",2025-07-25,"Laramie County Community College",1
"1772","Education",2025-07-25,"University of Wyoming",1
"1773","Education",2025-08-01,"Laramie County Community College",1
"1774","Education",2025-08-01,"University of Wyoming",1
"1775","Education",2025-08-08,"Laramie County Community College",1
"1776","Education",2025-08-08,"University of Wyoming",1
"1777","Education",2025-08-15,"Gillette College",1
"1778","Education",2025-08-15,"University of Wyoming",1
"1779","Education",2025-08-22,"Gillette College",1
"1780","Education",2025-08-22,"University of Wyoming",2
"1781","Education",2025-08-29,"Gillette College",1
"1782","Education",2025-08-29,"University of Wyoming",2
"1783","Education",2025-09-05,"Gillette College",1
"1784","Education",2025-09-05,"University of Wyoming",1
"1785","Education",2025-09-12,"Gillette College",1
"1786","Education",2025-09-12,"University of Wyoming",1
"1787","Education",2025-09-19,"Gillette College",1
"1788","Education",2025-09-19,"University of Wyoming",1
"1789","Education",2025-09-26,"Gillette College",1
"1790","Education",2025-09-26,"University of Wyoming",1
"1791","Education",2025-10-03,"Gillette College",1
"1792","Education",2025-10-03,"University of Wyoming",1
"1793","Education",2025-10-10,"Gillette College",1
"1794","Education",2025-10-10,"University of Wyoming",1
"1795","Education",2025-10-17,"Gillette College",1
"1796","Education",2025-10-17,"University of Wyoming",1
"1797","Education",2025-10-24,"University of Wyoming",1
"1798","Education",2025-10-31,"University of Wyoming",2
"1799","Education",2025-11-07,"University of Wyoming",2
"1800","Education",2025-11-14,"University of Wyoming",1
"1801","Education",2025-11-21,"University of Wyoming",1
"1802","Education",2025-11-28,"University of Wyoming",1
"1803","Education",2025-12-05,"University of Wyoming",1
"1804","Education",2025-12-12,"University of Wyoming",1
"1805","Education",2025-12-19,"Casper College",1
"1806","Education",2025-12-19,"University of Wyoming",1
"1807","Education",2025-12-26,"University of Wyoming",1
"1808","Education",2026-01-02,"University of Wyoming",1
"1809","Education",2026-01-09,"Casper College",2
"1810","Education",2026-01-09,"University of Wyoming",1
"1811","Education",2026-01-16,"Casper College",2
"1812","Education",2026-01-16,"University of Wyoming",1
"1813","Education",2026-01-23,"University of Wyoming",1
"1814","Education",2026-01-30,"Casper College",1
"1815","Education",2026-01-30,"University of Wyoming",1
"1816","Education",2026-02-06,"Casper College",1
"1817","Education",2026-02-13,"Casper College",1
"1818","Education",2026-02-13,"University of Wyoming",1
"1819","Education",2026-02-20,"Casper College",1
"1820","Education",2026-02-20,"University of Wyoming",1
"1821","Education",2026-02-27,"Casper College",1
"1822","Education",2026-02-27,"University of Wyoming",1
"1823","History",2024-08-09,"Sheridan College",2
"1824","History",2024-08-09,"University of Wyoming",3
"1825","History",2024-08-16,"Sheridan College",2
"1826","History",2024-08-16,"University of Wyoming",3
"1827","History",2024-08-23,"Sheridan College",2
"1828","History",2024-08-23,"University of Wyoming",3
"1829","History",2024-08-30,"Sheridan College",2
"1830","History",2024-08-30,"University of Wyoming",3
"1831","History",2024-09-06,"Sheridan College",2
"1832","History",2024-09-06,"University of Wyoming",3
"1833","History",2024-09-13,"Sheridan College",2
"1834","History",2024-09-13,"University of Wyoming",3
"1835","History",2024-09-20,"Sheridan College",2
"1836","History",2024-09-20,"University of Wyoming",3
"1837","History",2024-09-27,"Sheridan College",2
"1838","History",2024-09-27,"University of Wyoming",3
"1839","History",2024-10-04,"Sheridan College",2
"1840","History",2024-10-04,"University of Wyoming",3
"1841","History",2024-10-11,"Sheridan College",2
"1842","History",2024-10-11,"University of Wyoming",3
"1843","History",2024-10-18,"Sheridan College",2
"1844","History",2024-10-18,"University of Wyoming",3
"1845","History",2024-10-25,"Sheridan College",2
"1846","History",2024-10-25,"University of Wyoming",3
"1847","History",2024-11-01,"Sheridan College",2
"1848","History",2024-11-01,"University of Wyoming",3
"1849","History",2024-11-08,"Sheridan College",2
"1850","History",2024-11-08,"University of Wyoming",3
"1851","History",2024-11-15,"Sheridan College",2
"1852","History",2024-11-15,"University of Wyoming",3
"1853","History",2024-11-22,"Sheridan College",2
"1854","History",2024-11-22,"University of Wyoming",3
"1855","History",2024-11-29,"Sheridan College",2
"1856","History",2024-11-29,"University of Wyoming",2
"1857","History",2024-12-06,"Sheridan College",2
"1858","History",2024-12-06,"University of Wyoming",2
"1859","History",2024-12-13,"Sheridan College",2
"1860","History",2024-12-13,"University of Wyoming",1
"1861","History",2024-12-20,"Sheridan College",2
"1862","History",2024-12-20,"University of Wyoming",1
"1863","History",2024-12-27,"Sheridan College",2
"1864","History",2024-12-27,"University of Wyoming",1
"1865","History",2025-01-03,"Sheridan College",2
"1866","History",2025-01-03,"University of Wyoming",1
"1867","History",2025-01-10,"Sheridan College",2
"1868","History",2025-01-10,"University of Wyoming",1
"1869","History",2025-01-17,"Sheridan College",2
"1870","History",2025-01-17,"University of Wyoming",1
"1871","History",2025-01-24,"Sheridan College",2
"1872","History",2025-01-24,"University of Wyoming",1
"1873","History",2025-01-31,"Sheridan College",2
"1874","History",2025-01-31,"University of Wyoming",1
"1875","History",2025-02-07,"Sheridan College",2
"1876","History",2025-02-07,"University of Wyoming",1
"1877","History",2025-02-14,"Sheridan College",2
"1878","History",2025-02-14,"University of Wyoming",1
"1879","History",2025-02-21,"Sheridan College",2
"1880","History",2025-02-21,"University of Wyoming",1
"1881","History",2025-02-28,"Sheridan College",2
"1882","History",2025-03-07,"Sheridan College",2
"1883","History",2025-03-14,"Sheridan College",2
"1884","History",2025-03-21,"Sheridan College",2
"1885","History",2025-03-28,"Sheridan College",2
"1886","History",2025-04-04,"Sheridan College",2
"1887","History",2025-04-11,"Sheridan College",2
"1888","History",2025-04-18,"Sheridan College",2
"1889","History",2025-04-25,"Sheridan College",2
"1890","History",2025-05-02,"Sheridan College",2
"1891","History",2025-05-09,"Sheridan College",2
"1892","History",2025-05-16,"Sheridan College",2
"1893","History",2025-05-23,"Sheridan College",2
"1894","History",2025-05-30,"Sheridan College",2
"1895","History",2025-06-06,"Sheridan College",2
"1896","History",2025-06-13,"Sheridan College",2
"1897","History",2025-06-20,"Sheridan College",2
"1898","History",2025-06-27,"Sheridan College",2
"1899","History",2025-07-04,"Sheridan College",2
"1900","History",2025-07-11,"Sheridan College",2
"1901","History",2025-07-18,"Sheridan College",2
"1902","History",2025-07-25,"Sheridan College",2
"1903","History",2025-08-01,"Sheridan College",2
"1904","History",2025-08-08,"Sheridan College",2
"1905","History",2025-08-15,"Sheridan College",2
"1906","History",2025-08-22,"Sheridan College",2
"1907","History",2025-08-29,"Sheridan College",2
"1908","History",2025-09-05,"Sheridan College",2
"1909","History",2025-09-12,"Sheridan College",2
"1910","History",2025-09-19,"Sheridan College",2
"1911","History",2025-09-26,"Sheridan College",2
"1912","History",2025-10-03,"Sheridan College",2
"1913","History",2025-10-10,"Sheridan College",2
"1914","History",2025-10-17,"Sheridan College",2
"1915","History",2025-10-24,"Sheridan College",2
"1916","History",2025-10-31,"Sheridan College",2
"1917","History",2025-11-07,"Sheridan College",2
"1918","History",2025-11-14,"Sheridan College",2
"1919","History",2025-11-21,"Sheridan College",2
"1920","History",2025-11-28,"Sheridan College",2
"1921","History",2025-12-05,"Sheridan College",2
"1922","History",2025-12-12,"Sheridan College",2
"1923","History",2025-12-19,"Sheridan College",2
"1924","History",2025-12-26,"Sheridan College",2
"1925","History",2026-01-02,"Sheridan College",2
"1926","History",2026-01-09,"Sheridan College",2
"1927","History",2026-01-16,"Sheridan College",2
"1928","History",2026-01-23,"Sheridan College",2
"1929","History",2026-01-30,"Sheridan College",2
"1930","History",2026-02-06,"Sheridan College",2
